stock,stock_time,gt_sentiment,pseudo_gt
IRM,2021/8/6 0:00,Bullish,Bullish
ISPC,2021/11/23 0:00,Bullish,Bullish
ISPC,2021/11/24 0:00,Bearish,Bearish
ISPC,2021/12/23 0:00,Bearish,Bearish
ISPO,2022/12/16 0:00,Bearish,Bearish
ISPO,2022/12/27 0:00,Bearish,Bearish
ISPO,2022/12/7 0:00,Bearish,Bearish
ISPO,2022/4/7 0:00,Bearish,Bearish
ISPO,2023/10/9 0:00,Bearish,Bearish
ISRG,2021/12/2 0:00,Bullish,Bullish
ISRG,2021/4/30 0:00,Bullish,Bullish
ISRG,2021/5/10 0:00,Bearish,Bearish
ISRG,2021/5/26 0:00,Bearish,Bearish
ISRG,2021/7/20 0:00,Bullish,Bullish
ISRG,2021/7/22 0:00,Bullish,Bullish
ISRG,2021/8/18 0:00,Bullish,Bullish
ISRG,2021/8/19 0:00,Bullish,Bullish
ISRG,2021/8/2 0:00,Bullish,Bullish
ISRG,2021/8/23 0:00,Bullish,Bullish
ISRG,2021/8/24 0:00,Bullish,Bullish
ISRG,2021/8/26 0:00,Bearish,Bullish
ITP,2019/7/1 0:00,Bearish,Bearish
ITP,2021/5/27 0:00,Bearish,Bearish
ITRM,2021/2/9 0:00,Bullish,Bearish
ITRM,2021/6/28 0:00,Bullish,Bullish
ITRM,2021/6/29 0:00,Bullish,Bullish
ITRM,2021/7/23 0:00,Bearish,Bearish
ITRM,2021/7/26 0:00,Bearish,Bearish
ITRM,2022/12/16 0:00,Bearish,Bearish
ITUB,2022/8/18 0:00,Bearish,Bearish
IVDA,2023/2/8 0:00,Bearish,Bearish
IVR,2021/6/22 0:00,Bearish,Bearish
IVVD,2022/1/12 0:00,Bearish,Bearish
IVVD,2022/1/13 0:00,Bearish,Bearish
IVVD,2022/1/14 0:00,Bullish,Bearish
IVVD,2022/1/18 0:00,Bearish,Bearish
IVVD,2022/1/24 0:00,Bearish,Bearish
IVVD,2022/1/26 0:00,Bullish,Bearish
IWM,2020/7/6 0:00,Bullish,Bullish
IXHL,2022/3/25 0:00,Bearish,Bearish
IXHL,2022/4/26 0:00,Bearish,Bearish
IZEA,2020/10/15 0:00,Bearish,Bearish
IZEA,2020/10/16 0:00,Bearish,Bearish
IZEA,2020/11/10 0:00,Bearish,Bearish
IZEA,2020/7/17 0:00,Bearish,Bearish
IZEA,2020/9/22 0:00,Bearish,Bearish
IZEA,2020/9/23 0:00,Bearish,Bearish
IZEA,2021/1/27 0:00,Bearish,Bearish
IZEA,2021/1/28 0:00,Bearish,Bearish
IZEA,2021/1/29 0:00,Bearish,Bearish
IZEA,2021/2/10 0:00,Bearish,Bearish
IZEA,2021/2/2 0:00,Bullish,Bearish
IZEA,2021/2/4 0:00,Bearish,Bearish
IZEA,2021/2/9 0:00,Bearish,Bearish
IZEA,2021/3/10 0:00,Bearish,Bearish
IZEA,2022/4/6 0:00,Bearish,Bearish
IZEA,2022/6/23 0:00,Bullish,Bearish
JAGX,2019/12/6 0:00,Bearish,Bearish
JAGX,2019/4/25 0:00,Bearish,Bearish
JAGX,2019/5/13 0:00,Bearish,Bearish
JAGX,2019/5/14 0:00,Bullish,Bearish
JAGX,2019/5/16 0:00,Bearish,Bearish
JAGX,2019/6/12 0:00,Bearish,Bearish
JAGX,2019/6/26 0:00,Bearish,Bearish
JAGX,2019/6/27 0:00,Bearish,Bearish
JAGX,2019/6/28 0:00,Bearish,Bearish
JAGX,2019/7/10 0:00,Bearish,Bearish
JAGX,2019/7/12 0:00,Bearish,Bearish
JAGX,2019/7/15 0:00,Bearish,Bearish
JAGX,2019/7/16 0:00,Bearish,Bearish
JAGX,2019/7/17 0:00,Bullish,Bearish
JAGX,2019/7/18 0:00,Bearish,Bearish
JAGX,2019/7/19 0:00,Bearish,Bearish
JAGX,2019/7/22 0:00,Bearish,Bearish
JAGX,2019/7/23 0:00,Bearish,Bearish
JAGX,2019/7/25 0:00,Bearish,Bearish
JAGX,2019/7/26 0:00,Bullish,Bearish
JAGX,2019/7/29 0:00,Bullish,Bearish
JAGX,2019/7/9 0:00,Bearish,Bearish
JAGX,2020/12/2 0:00,Bearish,Bearish
JAGX,2020/12/28 0:00,Bullish,Bullish
JAGX,2020/2/25 0:00,Bearish,Bearish
JAGX,2020/2/3 0:00,Bearish,Bearish
JAGX,2020/4/17 0:00,Bearish,Bearish
JAGX,2020/7/17 0:00,Bearish,Bearish
JAGX,2020/7/23 0:00,Bearish,Bearish
JAGX,2021/1/11 0:00,Bearish,Bearish
JAGX,2021/1/19 0:00,Bearish,Bearish
JAGX,2021/1/5 0:00,Bullish,Bearish
JAGX,2021/1/6 0:00,Bullish,Bearish
JAGX,2021/1/7 0:00,Bullish,Bullish
JAGX,2021/8/19 0:00,Bearish,Bearish
JAGX,2023/3/9 0:00,Bearish,Bearish
JAN,2019/4/26 0:00,Bearish,Bearish
JAN,2019/4/29 0:00,Bearish,Bearish
JAN,2019/5/16 0:00,Bearish,Bearish
JAN,2019/8/28 0:00,Bearish,Bearish
JBLU,2023/10/9 0:00,Bearish,Bearish
JBLU,2023/11/10 0:00,Bearish,Bearish
JBLU,2023/11/6 0:00,Bearish,Bearish
JD,2019/1/22 0:00,Bearish,Bearish
JD,2019/10/8 0:00,Bearish,Bearish
JD,2019/11/22 0:00,Bearish,Bearish
JD,2019/12/6 0:00,Bullish,Bearish
JD,2019/2/19 0:00,Bullish,Bearish
JD,2019/3/28 0:00,Bullish,Bullish
JD,2019/3/29 0:00,Bullish,Bullish
JD,2019/3/4 0:00,Bullish,Bullish
JD,2019/3/5 0:00,Bullish,Bullish
JD,2019/4/11 0:00,Bullish,Bullish
JD,2019/6/20 0:00,Bullish,Bullish
JD,2019/8/5 0:00,Bearish,Bearish
JD,2019/8/6 0:00,Bullish,Bullish
JD,2019/8/8 0:00,Bullish,Bearish
JD,2020/1/21 0:00,Bearish,Bearish
JD,2020/10/15 0:00,Bearish,Bearish
JD,2020/12/28 0:00,Bearish,Bearish
JD,2021/1/11 0:00,Bearish,Bearish
JD,2021/1/12 0:00,Bearish,Bearish
JD,2021/1/15 0:00,Bearish,Bearish
JD,2021/1/27 0:00,Bearish,Bearish
JD,2021/1/29 0:00,Bearish,Bearish
JD,2021/1/7 0:00,Bearish,Bearish
JD,2021/12/10 0:00,Bullish,Bearish
JD,2021/12/2 0:00,Bearish,Bearish
JD,2021/12/28 0:00,Bearish,Bearish
JD,2021/12/3 0:00,Bearish,Bearish
JD,2021/12/31 0:00,Bearish,Bearish
JD,2021/12/6 0:00,Bearish,Bearish
JD,2021/4/20 0:00,Bearish,Bearish
JD,2021/6/28 0:00,Bearish,Bearish
JD,2021/7/20 0:00,Bearish,Bearish
JD,2021/7/26 0:00,Bearish,Bearish
JD,2021/8/17 0:00,Bearish,Bearish
JD,2021/8/31 0:00,Bullish,Bullish
JD,2021/9/22 0:00,Bearish,Bearish
JD,2021/9/24 0:00,Bearish,Bearish
JD,2021/9/28 0:00,Bearish,Bearish
JD,2021/9/29 0:00,Bearish,Bearish
JD,2022/1/18 0:00,Bearish,Bearish
JD,2022/1/19 0:00,Bearish,Bearish
JD,2022/1/24 0:00,Bearish,Bearish
JD,2022/1/4 0:00,Bearish,Bearish
JD,2022/1/5 0:00,Bearish,Bullish
JD,2022/2/7 0:00,Bullish,Bearish
JD,2022/3/11 0:00,Bearish,Bearish
JD,2022/3/14 0:00,Bearish,Bearish
JD,2022/3/25 0:00,Bearish,Bearish
JD,2022/3/30 0:00,Bearish,Bearish
JD,2022/3/4 0:00,Bearish,Bearish
JD,2022/3/7 0:00,Bearish,Bearish
JD,2022/3/9 0:00,Bullish,Bearish
JD,2022/5/6 0:00,Bearish,Bearish
JD,2022/6/9 0:00,Bearish,Bearish
JD,2023/5/31 0:00,Bullish,Bullish
JDST,2021/4/16 0:00,Bearish,Bearish
JFIN,2019/8/2 0:00,Bearish,Bearish
JFIN,2020/9/1 0:00,Bearish,Bearish
JFIN,2021/3/19 0:00,Bearish,Bearish
JFIN,2021/3/23 0:00,Bearish,Bearish
JFIN,2021/3/24 0:00,Bearish,Bearish
JG,2021/2/10 0:00,Bullish,Bullish
JMIA,2020/8/13 0:00,Bullish,Bullish
JNJ,2019/7/19 0:00,Bearish,Bearish
JNPR,2023/4/26 0:00,Bearish,Bearish
JNUG,2019/4/22 0:00,Bearish,Bearish
JNUG,2020/3/13 0:00,Bearish,Bearish
JNUG,2020/3/30 0:00,Bearish,Bearish
JNUG,2020/3/31 0:00,Bearish,Bearish
JNUG,2020/4/21 0:00,Bearish,Bearish
JNUG,2020/4/22 0:00,Bullish,Bearish
JNUG,2020/4/3 0:00,Bearish,Bearish
JNUG,2020/4/7 0:00,Bearish,Bearish
JOAN,2023/7/3 0:00,Bearish,Bearish
JOB,2021/4/16 0:00,Bearish,Bearish
JPM,2021/7/14 0:00,Bearish,Bearish
JXJT,2021/4/26 0:00,Bearish,Bearish
JXJT,2023/5/12 0:00,Bearish,Bearish
JXJT,2023/5/15 0:00,Bearish,Bearish
JXJT,2023/5/16 0:00,Bearish,Bearish
JXJT,2023/5/17 0:00,Bullish,Bearish
JXJT,2023/5/18 0:00,Bearish,Bearish
JXJT,2023/5/19 0:00,Bearish,Bearish
JZ,2022/8/29 0:00,Bearish,Bearish
JZ,2022/8/30 0:00,Bearish,Bearish
JZ,2022/8/31 0:00,Bearish,Bearish
JZXN,2021/7/16 0:00,Bearish,Bearish
JZXN,2021/7/19 0:00,Bearish,Bearish
JZXN,2021/8/11 0:00,Bearish,Bearish
KALA,2019/8/8 0:00,Bearish,Bearish
KERN,2019/6/20 0:00,Bearish,Bullish
KERN,2019/6/21 0:00,Bearish,Bearish
KERN,2019/7/12 0:00,Bearish,Bearish
KERN,2019/7/16 0:00,Bearish,Bearish
KERN,2019/7/19 0:00,Bearish,Bearish
KERN,2021/2/22 0:00,Bearish,Bearish
KERN,2022/9/15 0:00,Bearish,Bearish
KERN,2022/9/16 0:00,Bearish,Bearish
KERN,2022/9/21 0:00,Bearish,Bearish
KERN,2022/9/23 0:00,Bearish,Bearish
KEY,2023/6/21 0:00,Bearish,Bearish
KEY,2023/6/26 0:00,Bearish,Bearish
KEY,2023/6/28 0:00,Bearish,Bearish
KEY,2023/7/5 0:00,Bearish,Bearish
KGC,2019/2/19 0:00,Bullish,Bullish
KHC,2019/2/25 0:00,Bearish,Bearish
KIRK,2022/8/15 0:00,Bearish,Bearish
KNDI,2020/11/20 0:00,Bearish,Bearish
KO,2020/7/24 0:00,Bullish,Bullish
KO,2022/5/10 0:00,Bearish,Bearish
KO,2023/10/13 0:00,Bullish,Bullish
KO,2023/10/20 0:00,Bullish,Bullish
KO,2023/10/25 0:00,Bullish,Bullish
KO,2023/10/30 0:00,Bullish,Bullish
KODK,2020/12/8 0:00,Bearish,Bearish
KODK,2020/7/30 0:00,Bearish,Bearish
KOLD,2020/8/17 0:00,Bearish,Bearish
KOLD,2020/8/7 0:00,Bearish,Bearish
KOPN,2021/6/29 0:00,Bullish,Bullish
KORE,2021/10/15 0:00,Bearish,Bearish
KOS,2021/10/29 0:00,Bullish,Bullish
KOS,2021/3/4 0:00,Bullish,Bullish
KOSS,2021/2/8 0:00,Bearish,Bearish
KOSS,2021/9/1 0:00,Bearish,Bearish
KPLT,2021/11/10 0:00,Bearish,Bearish
KPLT,2021/12/7 0:00,Bullish,Bearish
KPLT,2021/8/11 0:00,Bearish,Bearish
KPLT,2021/8/12 0:00,Bearish,Bearish
KPLT,2021/8/13 0:00,Bearish,Bearish
KPLT,2021/9/24 0:00,Bearish,Bearish
KPLT,2021/9/27 0:00,Bullish,Bullish
KPRX,2022/8/26 0:00,Bearish,Bearish
KPRX,2022/9/26 0:00,Bearish,Bearish
KPRX,2022/9/29 0:00,Bearish,Bearish
KPRX,2022/9/30 0:00,Bearish,Bearish
KR,2023/9/11 0:00,Bearish,Bearish
KRTX,2019/11/20 0:00,Bearish,Bearish
KSCP,2022/9/13 0:00,Bearish,Bearish
KTRA,2019/8/27 0:00,Bearish,Bearish
KULR,2021/6/18 0:00,Bearish,Bearish
KXIN,2021/1/28 0:00,Bullish,Bullish
KZIA,2020/11/19 0:00,Bearish,Bearish
KZIA,2020/11/20 0:00,Bearish,Bearish
KZR,2022/4/12 0:00,Bearish,Bearish
LAB,2020/7/23 0:00,Bullish,Bullish
LAB,2020/8/27 0:00,Bearish,Bearish
LABP,2022/11/30 0:00,Bearish,Bearish
LABU,2023/3/17 0:00,Bearish,Bearish
LAC,2021/9/13 0:00,Bearish,Bearish
LAZR,2021/4/22 0:00,Bearish,Bearish
LCID,2021/1/19 0:00,Bearish,Bearish
LCID,2021/11/1 0:00,Bearish,Bearish
LCID,2021/11/2 0:00,Bearish,Bearish
LCID,2021/12/16 0:00,Bearish,Bearish
LCID,2021/12/20 0:00,Bearish,Bearish
LCID,2021/12/23 0:00,Bearish,Bearish
LCID,2021/2/18 0:00,Bullish,Bullish
LCID,2021/2/24 0:00,Bearish,Bearish
LCID,2021/4/15 0:00,Bearish,Bullish
LCID,2021/4/16 0:00,Bearish,Bullish
LCID,2021/6/2 0:00,Bullish,Bearish
LCID,2021/6/9 0:00,Bearish,Bearish
LCID,2021/7/16 0:00,Bearish,Bearish
LCID,2021/7/21 0:00,Bearish,Bearish
LCID,2021/7/22 0:00,Bearish,Bearish
LCID,2021/7/27 0:00,Bearish,Bearish
LCID,2021/9/2 0:00,Bullish,Bullish
LCID,2021/9/28 0:00,Bearish,Bearish
LCID,2022/2/28 0:00,Bullish,Bullish
LCID,2023/5/30 0:00,Bearish,Bearish
LDI,2021/11/30 0:00,Bearish,Bearish
LDI,2022/1/19 0:00,Bullish,Bullish
LDI,2022/4/29 0:00,Bearish,Bearish
LDI,2022/5/10 0:00,Bearish,Bearish
LDI,2022/5/11 0:00,Bearish,Bearish
LDI,2022/5/16 0:00,Bullish,Bearish
LDI,2022/5/5 0:00,Bearish,Bearish
LDI,2022/5/9 0:00,Bearish,Bearish
LDI,2022/6/16 0:00,Bearish,Bearish
LDI,2022/6/2 0:00,Bullish,Bearish
LDI,2022/6/21 0:00,Bearish,Bearish
LDI,2022/6/27 0:00,Bearish,Bearish
LDI,2022/6/6 0:00,Bearish,Bearish
LDI,2022/8/18 0:00,Bearish,Bearish
LDI,2022/9/15 0:00,Bearish,Bearish
LDI,2023/2/6 0:00,Bearish,Bearish
LDWY,2021/12/13 0:00,Bearish,Bearish
LEJU,2023/10/25 0:00,Bearish,Bearish
LEN,2020/9/10 0:00,Bearish,Bearish
LEV,2020/11/25 0:00,Bullish,Bullish
LEV,2020/11/27 0:00,Bullish,Bullish
LEV,2021/1/5 0:00,Bearish,Bearish
LEXX,2021/7/22 0:00,Bearish,Bearish
LEXX,2021/7/23 0:00,Bearish,Bearish
LGHL,2021/4/12 0:00,Bearish,Bearish
LGHL,2021/4/19 0:00,Bearish,Bearish
LGHL,2021/4/20 0:00,Bearish,Bearish
LGHL,2021/5/10 0:00,Bearish,Bearish
LGHL,2021/5/11 0:00,Bearish,Bearish
LGHL,2021/5/13 0:00,Bearish,Bearish
LGHL,2021/5/14 0:00,Bearish,Bearish
LGHL,2021/5/17 0:00,Bullish,Bearish
LGHL,2021/5/6 0:00,Bearish,Bearish
LGHL,2021/5/7 0:00,Bearish,Bearish
LGHL,2023/10/24 0:00,Bullish,Bearish
LGHL,2023/6/26 0:00,Bearish,Bearish
LGHL,2023/6/27 0:00,Bearish,Bearish
LGMK,2019/4/4 0:00,Bullish,Bullish
LGMK,2021/10/18 0:00,Bearish,Bearish
LGMK,2021/12/10 0:00,Bearish,Bearish
LGMK,2021/12/13 0:00,Bearish,Bearish
LGMK,2021/12/16 0:00,Bearish,Bearish
LGMK,2021/12/17 0:00,Bearish,Bearish
LGMK,2021/12/9 0:00,Bullish,Bearish
LGMK,2023/3/30 0:00,Bearish,Bearish
LGMK,2023/4/26 0:00,Bearish,Bearish
LGMK,2023/4/27 0:00,Bearish,Bearish
LGVN,2021/11/26 0:00,Bearish,Bearish
LGVN,2022/4/25 0:00,Bearish,Bearish
LI,2020/11/18 0:00,Bullish,Bullish
LI,2020/11/19 0:00,Bullish,Bullish
LI,2021/3/4 0:00,Bearish,Bearish
LI,2021/5/27 0:00,Bullish,Bullish
LI,2021/6/18 0:00,Bearish,Bearish
LI,2021/6/29 0:00,Bullish,Bearish
LI,2022/6/28 0:00,Bearish,Bearish
LIDR,2022/1/18 0:00,Bearish,Bearish
LIDR,2022/4/13 0:00,Bearish,Bearish
LIDR,2022/4/6 0:00,Bearish,Bearish
LIFE,2020/1/7 0:00,Bearish,Bearish
LIFE,2021/9/15 0:00,Bearish,Bearish
LIFW,2023/9/18 0:00,Bearish,Bearish
LLAP,2023/2/28 0:00,Bearish,Bearish
LLY,2020/7/14 0:00,Bullish,Bullish
LMFA,2020/12/4 0:00,Bearish,Bearish
LMT,2020/9/23 0:00,Bearish,Bearish
LNG,2020/11/19 0:00,Bullish,Bullish
LODE,2019/6/4 0:00,Bearish,Bearish
LODE,2021/2/18 0:00,Bullish,Bullish
LOOP,2020/3/16 0:00,Bearish,Bearish
LPTX,2023/6/5 0:00,Bearish,Bearish
LQR,2023/8/29 0:00,Bearish,Bearish
LQR,2023/9/11 0:00,Bearish,Bearish
LQR,2023/9/21 0:00,Bearish,Bearish
LQR,2023/9/22 0:00,Bearish,Bearish
LRCX,2019/2/20 0:00,Bullish,Bullish
LRCX,2020/9/9 0:00,Bearish,Bearish
LRE,2023/9/28 0:00,Bearish,Bearish
LSPD,2022/1/25 0:00,Bearish,Bearish
LSTA,2022/9/15 0:00,Bearish,Bearish
LTRY,2021/11/29 0:00,Bearish,Bearish
LTRY,2021/11/30 0:00,Bearish,Bearish
LTRY,2021/12/1 0:00,Bearish,Bearish
LTRY,2021/12/3 0:00,Bearish,Bearish
LTRY,2023/2/13 0:00,Bullish,Bullish
LUCY,2023/4/12 0:00,Bullish,Bullish
LULU,2021/6/18 0:00,Bearish,Bearish
LULU,2022/12/9 0:00,Bearish,Bearish
LULU,2023/1/11 0:00,Bullish,Bullish
LUNA,2022/5/5 0:00,Bearish,Bearish
LUNR,2023/2/24 0:00,Bullish,Bullish
LUV,2020/6/5 0:00,Bearish,Bearish
LVS,2021/7/6 0:00,Bearish,Bearish
LVS,2021/7/7 0:00,Bearish,Bearish
LXEH,2023/6/16 0:00,Bearish,Bearish
LYFT,2019/4/1 0:00,Bearish,Bearish
LYFT,2019/4/10 0:00,Bearish,Bearish
LYFT,2019/4/2 0:00,Bearish,Bearish
LYFT,2020/11/11 0:00,Bullish,Bullish
LYFT,2022/5/5 0:00,Bearish,Bearish
LYFT,2023/2/17 0:00,Bullish,Bearish
LYFT,2023/2/21 0:00,Bearish,Bearish
LYFT,2023/3/20 0:00,Bearish,Bearish
LYFT,2023/3/28 0:00,Bearish,Bearish
LZB,2022/6/22 0:00,Bullish,Bullish
MA,2020/12/8 0:00,Bearish,Bearish
MA,2020/2/19 0:00,Bullish,Bullish
MAIN,2022/9/30 0:00,Bullish,Bullish
MANU,2021/10/25 0:00,Bearish,Bearish
MANU,2023/6/26 0:00,Bearish,Bearish
MARA,2019/5/10 0:00,Bullish,Bearish
MARA,2019/5/6 0:00,Bearish,Bearish
MARA,2021/1/20 0:00,Bearish,Bearish
MARA,2021/11/18 0:00,Bullish,Bullish
MARA,2021/11/8 0:00,Bullish,Bullish
MARA,2021/11/9 0:00,Bullish,Bullish
MARA,2021/4/16 0:00,Bearish,Bearish
MARA,2021/5/12 0:00,Bearish,Bearish
MARA,2022/1/6 0:00,Bearish,Bearish
MARA,2022/1/7 0:00,Bearish,Bearish
MARA,2022/4/22 0:00,Bearish,Bearish
MARA,2022/6/6 0:00,Bearish,Bearish
MARA,2022/7/11 0:00,Bearish,Bearish
MARA,2022/7/19 0:00,Bullish,Bullish
MARA,2022/7/8 0:00,Bullish,Bearish
MARA,2023/10/9 0:00,Bearish,Bearish
MARA,2023/12/6 0:00,Bullish,Bearish
MARA,2023/6/9 0:00,Bearish,Bearish
MARK,2020/10/26 0:00,Bearish,Bearish
MARK,2020/12/1 0:00,Bearish,Bearish
MARK,2020/12/14 0:00,Bearish,Bearish
MARK,2020/12/15 0:00,Bearish,Bearish
MARK,2020/12/24 0:00,Bullish,Bearish
MARK,2020/4/1 0:00,Bearish,Bearish
MARK,2020/4/2 0:00,Bearish,Bearish
MARK,2020/5/14 0:00,Bearish,Bearish
MARK,2020/5/15 0:00,Bearish,Bearish
MARK,2020/5/18 0:00,Bullish,Bearish
MARK,2020/5/5 0:00,Bearish,Bearish
MARK,2020/6/1 0:00,Bearish,Bearish
MARK,2020/7/1 0:00,Bearish,Bearish
MARK,2020/7/14 0:00,Bullish,Bearish
MARK,2020/7/24 0:00,Bearish,Bearish
MARK,2020/8/18 0:00,Bearish,Bearish
MARK,2020/8/20 0:00,Bearish,Bearish
MARK,2020/9/23 0:00,Bearish,Bearish
MARK,2020/9/3 0:00,Bearish,Bearish
MARK,2021/10/26 0:00,Bearish,Bearish
MARK,2023/2/13 0:00,Bearish,Bearish
MBIO,2019/4/23 0:00,Bearish,Bearish
MBIO,2019/4/24 0:00,Bearish,Bearish
MBRX,2019/4/30 0:00,Bearish,Bearish
MBRX,2020/2/24 0:00,Bearish,Bearish
MBRX,2021/4/15 0:00,Bearish,Bearish
MBRX,2022/8/12 0:00,Bearish,Bearish
MBRX,2022/8/2 0:00,Bearish,Bearish
MCRB,2020/8/11 0:00,Bearish,Bearish
MCRB,2023/12/11 0:00,Bearish,Bearish
MCRB,2023/12/12 0:00,Bearish,Bearish
MDAI,2023/12/4 0:00,Bearish,Bearish
MDGS,2023/6/12 0:00,Bearish,Bearish
MDJH,2023/5/5 0:00,Bearish,Bearish
MDJH,2023/5/8 0:00,Bearish,Bearish
MDLZ,2019/2/11 0:00,Bullish,Bullish
MDVL,2022/8/10 0:00,Bearish,Bearish
MEDS,2020/12/4 0:00,Bearish,Bearish
MEDS,2020/3/24 0:00,Bearish,Bearish
MEDS,2023/8/3 0:00,Bearish,Bearish
MEGL,2022/12/21 0:00,Bearish,Bearish
MEGL,2022/12/27 0:00,Bearish,Bearish
MEGL,2022/12/8 0:00,Bearish,Bearish
MEGL,2022/8/11 0:00,Bearish,Bearish
MEGL,2022/8/12 0:00,Bearish,Bearish
MEGL,2022/8/16 0:00,Bearish,Bearish
MEGL,2022/8/22 0:00,Bearish,Bearish
MEGL,2022/8/23 0:00,Bearish,Bearish
MEGL,2022/8/24 0:00,Bearish,Bearish
MEGL,2022/8/29 0:00,Bearish,Bearish
MEGL,2022/8/30 0:00,Bearish,Bearish
MEGL,2022/8/31 0:00,Bullish,Bearish
MEGL,2022/9/2 0:00,Bearish,Bearish
MEGL,2022/9/8 0:00,Bearish,Bearish
MEGL,2022/9/9 0:00,Bearish,Bearish
MEGL,2023/1/9 0:00,Bearish,Bearish
MEGL,2023/5/10 0:00,Bearish,Bearish
MEGL,2023/5/11 0:00,Bearish,Bearish
MEGL,2023/5/15 0:00,Bearish,Bearish
MEGL,2023/5/17 0:00,Bearish,Bearish
MEGL,2023/5/18 0:00,Bearish,Bearish
MEGL,2023/5/22 0:00,Bullish,Bearish
MEGL,2023/5/23 0:00,Bearish,Bearish
MEGL,2023/5/24 0:00,Bearish,Bearish
MEGL,2023/5/30 0:00,Bearish,Bearish
MEGL,2023/5/31 0:00,Bearish,Bearish
MELI,2020/5/6 0:00,Bullish,Bullish
MELI,2022/9/27 0:00,Bullish,Bullish
META,2019/1/4 0:00,Bullish,Bullish
META,2019/2/25 0:00,Bullish,Bullish
META,2019/3/27 0:00,Bearish,Bearish
META,2019/4/8 0:00,Bearish,Bearish
META,2019/9/27 0:00,Bearish,Bearish
META,2020/12/3 0:00,Bearish,Bearish
META,2020/2/3 0:00,Bearish,Bullish
META,2020/4/28 0:00,Bearish,Bearish
META,2020/6/29 0:00,Bearish,Bullish
META,2020/7/31 0:00,Bullish,Bullish
META,2020/8/17 0:00,Bearish,Bearish
META,2021/10/18 0:00,Bullish,Bullish
META,2021/10/21 0:00,Bullish,Bullish
META,2021/10/26 0:00,Bearish,Bearish
META,2021/10/29 0:00,Bullish,Bearish
META,2021/10/8 0:00,Bearish,Bearish
META,2021/11/30 0:00,Bearish,Bullish
META,2021/5/24 0:00,Bullish,Bullish
META,2021/5/25 0:00,Bullish,Bullish
META,2021/5/26 0:00,Bearish,Bullish
META,2021/7/26 0:00,Bullish,Bullish
META,2021/7/29 0:00,Bearish,Bearish
META,2022/10/14 0:00,Bearish,Bearish
META,2022/10/20 0:00,Bearish,Bearish
META,2022/10/21 0:00,Bearish,Bearish
META,2022/10/24 0:00,Bearish,Bearish
META,2022/10/26 0:00,Bearish,Bearish
META,2022/10/27 0:00,Bearish,Bearish
META,2022/10/28 0:00,Bullish,Bearish
META,2022/11/10 0:00,Bullish,Bullish
META,2022/11/16 0:00,Bearish,Bearish
META,2022/11/2 0:00,Bearish,Bearish
META,2022/11/3 0:00,Bearish,Bearish
META,2022/11/4 0:00,Bullish,Bullish
META,2022/12/12 0:00,Bearish,Bearish
META,2022/12/27 0:00,Bearish,Bearish
META,2022/2/14 0:00,Bearish,Bearish
META,2022/2/15 0:00,Bullish,Bullish
META,2022/2/16 0:00,Bearish,Bearish
META,2022/2/17 0:00,Bearish,Bearish
META,2022/2/18 0:00,Bearish,Bearish
META,2022/2/22 0:00,Bearish,Bearish
META,2022/2/23 0:00,Bearish,Bearish
META,2022/2/7 0:00,Bearish,Bearish
META,2022/3/8 0:00,Bullish,Bullish
META,2022/4/20 0:00,Bearish,Bearish
META,2022/4/22 0:00,Bearish,Bearish
META,2022/4/25 0:00,Bullish,Bullish
META,2022/4/26 0:00,Bearish,Bearish
META,2022/4/27 0:00,Bearish,Bearish
META,2022/4/28 0:00,Bullish,Bearish
META,2022/4/29 0:00,Bearish,Bearish
META,2022/5/24 0:00,Bearish,Bearish
META,2022/5/5 0:00,Bullish,Bullish
META,2022/5/9 0:00,Bearish,Bearish
META,2022/6/13 0:00,Bearish,Bearish
META,2022/6/21 0:00,Bearish,Bearish
META,2022/8/5 0:00,Bearish,Bearish
META,2023/10/27 0:00,Bullish,Bullish
META,2023/2/2 0:00,Bullish,Bullish
META,2023/2/3 0:00,Bearish,Bullish
META,2023/3/8 0:00,Bullish,Bullish
META,2023/5/24 0:00,Bullish,Bullish
META,2023/6/2 0:00,Bullish,Bearish
META,2023/9/28 0:00,Bullish,Bullish
MFH,2021/7/19 0:00,Bearish,Bearish
MGAM,2022/9/21 0:00,Bearish,Bearish
MGAM,2023/2/2 0:00,Bearish,Bearish
MGAM,2023/2/3 0:00,Bearish,Bearish
MGIH,2023/8/11 0:00,Bearish,Bearish
MGIH,2023/8/14 0:00,Bearish,Bearish
MGNX,2019/2/11 0:00,Bullish,Bullish
MGNX,2019/8/9 0:00,Bearish,Bearish
MGOL,2023/7/17 0:00,Bearish,Bearish
MGRM,2023/5/22 0:00,Bearish,Bearish
MGRX,2023/10/23 0:00,Bearish,Bearish
MGRX,2023/4/25 0:00,Bearish,Bearish
MITQ,2022/4/26 0:00,Bearish,Bearish
MLGO,2023/12/7 0:00,Bearish,Bearish
MLGO,2023/9/27 0:00,Bearish,Bearish
MMAT,2021/11/30 0:00,Bearish,Bearish
MMAT,2021/12/1 0:00,Bearish,Bearish
MMAT,2021/12/10 0:00,Bearish,Bearish
MMAT,2021/12/13 0:00,Bearish,Bearish
MMAT,2021/12/14 0:00,Bearish,Bearish
MMAT,2021/12/15 0:00,Bullish,Bearish
MMAT,2021/12/17 0:00,Bearish,Bearish
MMAT,2021/12/2 0:00,Bearish,Bearish
MMAT,2021/12/20 0:00,Bearish,Bearish
MMAT,2021/12/23 0:00,Bullish,Bearish
